MMDD,HH,2022,2023,2024,Average
0727,23,0.0,0.0,0.0,0.0
0727,24,0.0,0.0,0.0,0.0
0728,1,0.0,0.0,0.0,0.0
0728,2,0.0,0.0,0.0,0.0
0728,3,0.0,0.0,0.0,0.0
0728,4,1.0,0.0,0.0,0.3333333333333333
0728,5,13.0,2.0,14.0,9.666666666666666
0728,6,59.0,10.0,58.0,42.333333333333336
0728,7,78.0,23.0,112.0,71.0
0728,8,151.0,48.0,166.0,121.66666666666667
0728,9,215.0,103.0,217.0,178.33333333333334
0728,10,243.0,132.0,261.0,212.0
0728,11,298.0,266.0,300.0,288.0
0728,12,279.0,233.0,284.0,265.3333333333333
0728,13,303.0,147.0,247.0,232.33333333333334
0728,14,283.0,184.0,164.0,210.33333333333334
0728,15,186.0,152.0,208.0,182.0
0728,16,127.0,104.0,212.0,147.66666666666666
0728,17,54.0,58.0,126.0,79.33333333333333
0728,18,40.0,23.0,47.0,36.666666666666664
0728,19,20.0,34.0,35.0,29.666666666666668
0728,20,3.0,2.0,4.0,3.0
0728,21,0.0,0.0,0.0,0.0
0728,22,0.0,0.0,0.0,0.0
0728,23,0.0,0.0,0.0,0.0
0728,24,0.0,0.0,0.0,0.0
0729,1,0.0,0.0,0.0,0.0
0729,2,0.0,0.0,0.0,0.0
0729,3,0.0,0.0,0.0,0.0
0729,4,0.0,0.0,0.0,0.0
0729,5,7.0,5.0,14.0,8.666666666666666
0729,6,29.0,29.0,59.0,39.0
0729,7,106.0,70.0,116.0,97.33333333333333
0729,8,153.0,67.0,173.0,131.0
0729,9,171.0,63.0,225.0,153.0
0729,10,269.0,70.0,268.0,202.33333333333334
0729,11,229.0,74.0,297.0,200.0
0729,12,271.0,121.0,307.0,233.0
0729,13,293.0,143.0,303.0,246.33333333333334
0729,14,274.0,150.0,282.0,235.33333333333334
0729,15,242.0,195.0,228.0,221.66666666666666
0729,16,196.0,143.0,199.0,179.33333333333334
0729,17,138.0,112.0,140.0,130.0
0729,18,79.0,69.0,83.0,77.0
0729,19,31.0,32.0,30.0,31.0
0729,20,2.0,3.0,2.0,2.3333333333333335
0729,21,0.0,0.0,0.0,0.0
0729,22,0.0,0.0,0.0,0.0
0729,23,0.0,0.0,0.0,0.0
0729,24,0.0,0.0,0.0,0.0
0730,1,0.0,0.0,0.0,0.0
0730,2,0.0,0.0,0.0,0.0
0730,3,0.0,0.0,0.0,0.0
0730,4,0.0,0.0,0.0,0.0
0730,5,15.0,8.0,11.0,11.333333333333334
0730,6,57.0,30.0,47.0,44.666666666666664
0730,7,107.0,47.0,92.0,82.0
0730,8,168.0,86.0,164.0,139.33333333333334
0730,9,220.0,122.0,215.0,185.66666666666666
0730,10,257.0,141.0,249.0,215.66666666666666
0730,11,275.0,205.0,264.0,248.0
0730,12,241.0,179.0,279.0,233.0
0730,13,174.0,249.0,292.0,238.33333333333334
0730,14,199.0,198.0,269.0,222.0
0730,15,127.0,139.0,219.0,161.66666666666666
0730,16,111.0,111.0,191.0,137.66666666666666
0730,17,59.0,91.0,137.0,95.66666666666667
0730,18,27.0,33.0,80.0,46.666666666666664
0730,19,13.0,7.0,18.0,12.666666666666666
0730,20,1.0,0.0,1.0,0.6666666666666666
0730,21,0.0,0.0,0.0,0.0
0730,22,0.0,0.0,0.0,0.0
0730,23,0.0,0.0,0.0,0.0
0730,24,0.0,0.0,0.0,0.0
0731,1,0.0,0.0,0.0,0.0
0731,2,0.0,0.0,0.0,0.0
0731,3,0.0,0.0,0.0,0.0
0731,4,1.0,0.0,0.0,0.3333333333333333
0731,5,6.0,3.0,8.0,5.666666666666667
0731,6,16.0,6.0,36.0,19.333333333333332
0731,7,34.0,17.0,76.0,42.333333333333336
0731,8,58.0,32.0,93.0,61.0
0731,9,64.0,59.0,172.0,98.33333333333333
0731,10,66.0,85.0,196.0,115.66666666666667
0731,11,56.0,54.0,244.0,118.0
0731,12,47.0,48.0,289.0,128.0
0731,13,60.0,53.0,272.0,128.33333333333334
0731,14,79.0,51.0,225.0,118.33333333333333
0731,15,70.0,33.0,225.0,109.33333333333333
0731,16,42.0,19.0,183.0,81.33333333333333
0731,17,43.0,16.0,134.0,64.33333333333333
0731,18,17.0,8.0,69.0,31.333333333333332
0731,19,7.0,10.0,19.0,12.0
0731,20,1.0,2.0,2.0,1.6666666666666667
0731,21,0.0,0.0,0.0,0.0
0731,22,0.0,0.0,0.0,0.0
0731,23,0.0,0.0,0.0,0.0
0731,24,0.0,0.0,0.0,0.0
0801,1,0.0,0.0,0.0,0.0
0801,2,0.0,0.0,0.0,0.0
0801,3,0.0,0.0,0.0,0.0
0801,4,0.0,0.0,0.0,0.0
0801,5,5.0,12.0,12.0,9.666666666666666
0801,6,13.0,30.0,36.0,26.333333333333332
0801,7,19.0,93.0,39.0,50.333333333333336
0801,8,67.0,117.0,74.0,86.0
0801,9,124.0,164.0,109.0,132.33333333333334
0801,10,161.0,184.0,116.0,153.66666666666666
0801,11,182.0,167.0,98.0,149.0
0801,12,200.0,157.0,136.0,164.33333333333334
0801,13,270.0,132.0,126.0,176.0
0801,14,276.0,180.0,126.0,194.0
0801,15,232.0,54.0,70.0,118.66666666666667
0801,16,193.0,47.0,85.0,108.33333333333333
0801,17,143.0,74.0,71.0,96.0
0801,18,86.0,43.0,29.0,52.666666666666664
0801,19,30.0,10.0,10.0,16.666666666666668
0801,20,1.0,0.0,2.0,1.0
0801,21,0.0,0.0,0.0,0.0
0801,22,0.0,0.0,0.0,0.0
0801,23,0.0,0.0,0.0,0.0
0801,24,0.0,0.0,0.0,0.0
0802,1,0.0,0.0,0.0,0.0
0802,2,0.0,0.0,0.0,0.0
0802,3,0.0,0.0,0.0,0.0
0802,4,1.0,0.0,0.0,0.3333333333333333
0802,5,8.0,3.0,5.0,5.333333333333333
0802,6,48.0,8.0,23.0,26.333333333333332
0802,7,101.0,8.0,50.0,53.0
0802,8,154.0,30.0,148.0,110.66666666666667
0802,9,196.0,44.0,212.0,150.66666666666666
0802,10,227.0,83.0,239.0,183.0
0802,11,220.0,240.0,266.0,242.0
0802,12,256.0,239.0,282.0,259.0
0802,13,277.0,250.0,238.0,255.0
0802,14,239.0,163.0,163.0,188.33333333333334
0802,15,226.0,194.0,233.0,217.66666666666666
0802,16,184.0,45.0,129.0,119.33333333333333
0802,17,124.0,62.0,106.0,97.33333333333333
0802,18,79.0,39.0,68.0,62.0
0802,19,29.0,10.0,22.0,20.333333333333332
0802,20,2.0,0.0,1.0,1.0
0802,21,0.0,0.0,0.0,0.0
0802,22,0.0,0.0,0.0,0.0
0802,23,0.0,0.0,0.0,0.0
0802,24,0.0,0.0,0.0,0.0
0803,1,0.0,0.0,0.0,0.0
0803,2,0.0,0.0,0.0,0.0
0803,3,0.0,0.0,0.0,0.0
0803,4,0.0,0.0,0.0,0.0
0803,5,9.0,2.0,3.0,4.666666666666667
0803,6,37.0,8.0,35.0,26.666666666666668
0803,7,101.0,24.0,92.0,72.33333333333333
0803,8,157.0,52.0,154.0,121.0
0803,9,215.0,95.0,146.0,152.0
0803,10,247.0,181.0,146.0,191.33333333333334
0803,11,281.0,168.0,204.0,217.66666666666666
0803,12,294.0,130.0,186.0,203.33333333333334
0803,13,279.0,172.0,145.0,198.66666666666666
0803,14,263.0,202.0,98.0,187.66666666666666
0803,15,225.0,98.0,161.0,161.33333333333334
0803,16,182.0,34.0,34.0,83.33333333333333
0803,17,133.0,58.0,39.0,76.66666666666667
0803,18,74.0,20.0,40.0,44.666666666666664
0803,19,31.0,9.0,13.0,17.666666666666668
0803,20,2.0,1.0,1.0,1.3333333333333333
0803,21,0.0,0.0,0.0,0.0
0803,22,0.0,0.0,0.0,0.0
0803,23,0.0,0.0,0.0,0.0
0803,24,0.0,0.0,0.0,0.0
0804,1,0.0,0.0,0.0,0.0
0804,2,0.0,0.0,0.0,0.0
0804,3,0.0,0.0,0.0,0.0
0804,4,0.0,0.0,0.0,0.0
0804,5,11.0,2.0,9.0,7.333333333333333
0804,6,30.0,14.0,31.0,25.0
0804,7,56.0,35.0,92.0,61.0
0804,8,100.0,57.0,105.0,87.33333333333333
0804,9,193.0,73.0,161.0,142.33333333333334
0804,10,229.0,182.0,180.0,197.0
0804,11,63.0,207.0,127.0,132.33333333333334
0804,12,198.0,215.0,146.0,186.33333333333334
0804,13,261.0,189.0,163.0,204.33333333333334
0804,14,198.0,174.0,148.0,173.33333333333334
0804,15,145.0,129.0,123.0,132.33333333333334
0804,16,207.0,197.0,101.0,168.33333333333334
0804,17,111.0,126.0,88.0,108.33333333333333
0804,18,37.0,21.0,44.0,34.0
0804,19,16.0,10.0,13.0,13.0
0804,20,1.0,1.0,1.0,1.0
0804,21,0.0,0.0,0.0,0.0
0804,22,0.0,0.0,0.0,0.0
0804,23,0.0,0.0,0.0,0.0
0804,24,0.0,0.0,0.0,0.0
0805,1,0.0,0.0,0.0,0.0
0805,2,0.0,0.0,0.0,0.0
0805,3,0.0,0.0,0.0,0.0
0805,4,0.0,0.0,0.0,0.0
0805,5,4.0,4.0,3.0,3.6666666666666665
0805,6,38.0,14.0,41.0,31.0
0805,7,72.0,47.0,78.0,65.66666666666667
0805,8,163.0,134.0,110.0,135.66666666666666
0805,9,198.0,168.0,174.0,180.0
0805,10,134.0,152.0,251.0,179.0
0805,11,135.0,83.0,292.0,170.0
0805,12,195.0,52.0,292.0,179.66666666666666
0805,13,213.0,23.0,290.0,175.33333333333334
0805,14,252.0,49.0,270.0,190.33333333333334
0805,15,148.0,77.0,223.0,149.33333333333334
0805,16,136.0,69.0,186.0,130.33333333333334
0805,17,99.0,68.0,130.0,99.0
0805,18,73.0,29.0,72.0,58.0
0805,19,28.0,5.0,24.0,19.0
0805,20,1.0,0.0,1.0,0.6666666666666666
0805,21,0.0,0.0,0.0,0.0
0805,22,0.0,0.0,0.0,0.0
0805,23,0.0,0.0,0.0,0.0
0805,24,0.0,0.0,0.0,0.0
0806,1,0.0,0.0,0.0,0.0
0806,2,0.0,0.0,0.0,0.0
0806,3,0.0,0.0,0.0,0.0
0806,4,0.0,0.0,0.0,0.0
0806,5,10.0,1.0,8.0,6.333333333333333
0806,6,50.0,9.0,47.0,35.333333333333336
0806,7,105.0,12.0,103.0,73.33333333333333
0806,8,161.0,33.0,162.0,118.66666666666667
0806,9,219.0,30.0,209.0,152.66666666666666
0806,10,218.0,41.0,235.0,164.66666666666666
0806,11,280.0,80.0,261.0,207.0
0806,12,316.0,75.0,298.0,229.66666666666666
0806,13,262.0,70.0,282.0,204.66666666666666
0806,14,244.0,52.0,235.0,177.0
0806,15,243.0,52.0,198.0,164.33333333333334
0806,16,203.0,40.0,136.0,126.33333333333333
0806,17,140.0,45.0,72.0,85.66666666666667
0806,18,75.0,36.0,58.0,56.333333333333336
0806,19,18.0,12.0,23.0,17.666666666666668
0806,20,1.0,0.0,1.0,0.6666666666666666
0806,21,0.0,0.0,0.0,0.0
0806,22,0.0,0.0,0.0,0.0
0806,23,0.0,0.0,0.0,0.0
0806,24,0.0,0.0,0.0,0.0
0807,1,0.0,0.0,0.0,0.0
0807,2,0.0,0.0,0.0,0.0
0807,3,0.0,0.0,0.0,0.0
0807,4,0.0,0.0,0.0,0.0
0807,5,9.0,3.0,1.0,4.333333333333333
0807,6,50.0,10.0,12.0,24.0
0807,7,105.0,60.0,24.0,63.0
0807,8,159.0,98.0,31.0,96.0
0807,9,213.0,143.0,122.0,159.33333333333334
0807,10,255.0,127.0,154.0,178.66666666666666
0807,11,283.0,154.0,150.0,195.66666666666666
0807,12,296.0,159.0,246.0,233.66666666666666
0807,13,287.0,123.0,210.0,206.66666666666666
0807,14,242.0,263.0,212.0,239.0
0807,15,196.0,216.0,205.0,205.66666666666666
0807,16,175.0,83.0,172.0,143.33333333333334
0807,17,109.0,70.0,107.0,95.33333333333333
0807,18,75.0,76.0,38.0,63.0
0807,19,23.0,22.0,15.0,20.0
0807,20,1.0,1.0,0.0,0.6666666666666666
0807,21,0.0,0.0,0.0,0.0
0807,22,0.0,0.0,0.0,0.0
0807,23,0.0,0.0,0.0,0.0
0807,24,0.0,0.0,0.0,0.0
0808,1,0.0,0.0,0.0,0.0
0808,2,0.0,0.0,0.0,0.0
0808,3,0.0,0.0,0.0,0.0
0808,4,0.0,0.0,0.0,0.0
0808,5,8.0,6.0,3.0,5.666666666666667
0808,6,44.0,42.0,36.0,40.666666666666664
0808,7,96.0,94.0,90.0,93.33333333333333
0808,8,154.0,153.0,142.0,149.66666666666666
0808,9,127.0,178.0,177.0,160.66666666666666
0808,10,85.0,149.0,159.0,131.0
0808,11,200.0,208.0,229.0,212.33333333333334
0808,12,198.0,159.0,258.0,205.0
0808,13,168.0,144.0,272.0,194.66666666666666
0808,14,129.0,155.0,229.0,171.0
0808,15,111.0,152.0,187.0,150.0
0808,16,161.0,110.0,177.0,149.33333333333334
0808,17,95.0,41.0,116.0,84.0
0808,18,75.0,19.0,55.0,49.666666666666664
0808,19,24.0,6.0,15.0,15.0
0808,20,1.0,0.0,0.0,0.3333333333333333
0808,21,0.0,0.0,0.0,0.0
0808,22,0.0,0.0,0.0,0.0
0808,23,0.0,0.0,0.0,0.0
0808,24,0.0,0.0,0.0,0.0
0809,1,0.0,0.0,0.0,0.0
0809,2,0.0,0.0,0.0,0.0
0809,3,0.0,0.0,0.0,0.0
0809,4,0.0,0.0,0.0,0.0
0809,5,8.0,6.0,1.0,5.0
0809,6,48.0,41.0,5.0,31.333333333333332
0809,7,103.0,84.0,12.0,66.33333333333333
0809,8,158.0,106.0,15.0,93.0
0809,9,207.0,140.0,29.0,125.33333333333333
0809,10,251.0,227.0,54.0,177.33333333333334
0809,11,277.0,179.0,106.0,187.33333333333334
0809,12,289.0,224.0,159.0,224.0
0809,13,287.0,266.0,234.0,262.3333333333333
0809,14,269.0,289.0,176.0,244.66666666666666
0809,15,203.0,194.0,166.0,187.66666666666666
0809,16,175.0,182.0,120.0,159.0
0809,17,128.0,115.0,86.0,109.66666666666667
0809,18,71.0,61.0,38.0,56.666666666666664
0809,19,23.0,14.0,11.0,16.0
0809,20,1.0,0.0,0.0,0.3333333333333333
0809,21,0.0,0.0,0.0,0.0
0809,22,0.0,0.0,0.0,0.0
0809,23,0.0,0.0,0.0,0.0
0809,24,0.0,0.0,0.0,0.0
0810,1,0.0,0.0,0.0,0.0
0810,2,0.0,0.0,0.0,0.0
0810,3,0.0,0.0,0.0,0.0
0810,4,0.0,0.0,0.0,0.0
0810,5,8.0,5.0,4.0,5.666666666666667
0810,6,48.0,46.0,40.0,44.666666666666664
0810,7,101.0,81.0,100.0,94.0
0810,8,156.0,65.0,161.0,127.33333333333333
0810,9,206.0,117.0,167.0,163.33333333333334
0810,10,248.0,220.0,216.0,228.0
0810,11,276.0,184.0,268.0,242.66666666666666
0810,12,288.0,165.0,250.0,234.33333333333334
0810,13,285.0,225.0,284.0,264.6666666666667
0810,14,264.0,179.0,232.0,225.0
0810,15,228.0,164.0,180.0,190.66666666666666
0810,16,180.0,159.0,115.0,151.33333333333334
0810,17,126.0,121.0,61.0,102.66666666666667
0810,18,71.0,66.0,31.0,56.0
0810,19,21.0,19.0,5.0,15.0
0810,20,0.0,0.0,0.0,0.0
0810,21,0.0,0.0,0.0,0.0
0810,22,0.0,0.0,0.0,0.0
0810,23,0.0,0.0,0.0,0.0
0810,24,0.0,0.0,0.0,0.0
0811,1,0.0,0.0,0.0,0.0
0811,2,0.0,0.0,0.0,0.0
0811,3,0.0,0.0,0.0,0.0
0811,4,0.0,0.0,0.0,0.0
0811,5,7.0,5.0,5.0,5.666666666666667
0811,6,45.0,40.0,45.0,43.333333333333336
0811,7,100.0,95.0,100.0,98.33333333333333
0811,8,155.0,150.0,157.0,154.0
0811,9,207.0,202.0,208.0,205.66666666666666
0811,10,248.0,212.0,249.0,236.33333333333334
0811,11,274.0,263.0,255.0,264.0
0811,12,284.0,282.0,203.0,256.3333333333333
0811,13,281.0,205.0,251.0,245.66666666666666
0811,14,259.0,179.0,222.0,220.0
0811,15,225.0,98.0,185.0,169.33333333333334
0811,16,178.0,42.0,160.0,126.66666666666667
0811,17,124.0,49.0,111.0,94.66666666666667
0811,18,68.0,27.0,66.0,53.666666666666664
0811,19,19.0,5.0,19.0,14.333333333333334
0811,20,0.0,0.0,0.0,0.0
0811,21,0.0,0.0,0.0,0.0
0811,22,0.0,0.0,0.0,0.0
0811,23,0.0,0.0,0.0,0.0
0811,24,0.0,0.0,0.0,0.0
0812,1,0.0,0.0,0.0,0.0
0812,2,0.0,0.0,0.0,0.0
0812,3,0.0,0.0,0.0,0.0
0812,4,0.0,0.0,0.0,0.0
0812,5,6.0,2.0,5.0,4.333333333333333
0812,6,43.0,4.0,43.0,30.0
0812,7,96.0,6.0,99.0,67.0
0812,8,151.0,17.0,155.0,107.66666666666667
0812,9,203.0,31.0,206.0,146.66666666666666
0812,10,243.0,89.0,249.0,193.66666666666666
0812,11,267.0,234.0,276.0,259.0
0812,12,279.0,232.0,285.0,265.3333333333333
0812,13,276.0,305.0,279.0,286.6666666666667
0812,14,256.0,277.0,261.0,264.6666666666667
0812,15,220.0,164.0,222.0,202.0
0812,16,173.0,167.0,172.0,170.66666666666666
0812,17,118.0,127.0,116.0,120.33333333333333
0812,18,63.0,64.0,59.0,62.0
0812,19,17.0,14.0,15.0,15.333333333333334
0812,20,0.0,0.0,0.0,0.0
0812,21,0.0,0.0,0.0,0.0
0812,22,0.0,0.0,0.0,0.0
0812,23,0.0,0.0,0.0,0.0
0812,24,0.0,0.0,0.0,0.0
0813,1,0.0,0.0,0.0,0.0
0813,2,0.0,0.0,0.0,0.0
0813,3,0.0,0.0,0.0,0.0
0813,4,0.0,0.0,0.0,0.0
0813,5,6.0,6.0,2.0,4.666666666666667
0813,6,43.0,36.0,31.0,36.666666666666664
0813,7,98.0,91.0,86.0,91.66666666666667
0813,8,155.0,130.0,139.0,141.33333333333334
0813,9,207.0,120.0,200.0,175.66666666666666
0813,10,249.0,121.0,243.0,204.33333333333334
0813,11,274.0,124.0,211.0,203.0
0813,12,285.0,116.0,264.0,221.66666666666666
0813,13,281.0,91.0,214.0,195.33333333333334
0813,14,260.0,37.0,216.0,171.0
0813,15,222.0,159.0,191.0,190.66666666666666
0813,16,175.0,95.0,162.0,144.0
0813,17,121.0,66.0,112.0,99.66666666666667
0813,18,65.0,53.0,56.0,58.0
0813,19,17.0,11.0,9.0,12.333333333333334
0813,20,0.0,0.0,0.0,0.0
0813,21,0.0,0.0,0.0,0.0
0813,22,0.0,0.0,0.0,0.0
0813,23,0.0,0.0,0.0,0.0
0813,24,0.0,0.0,0.0,0.0
0814,1,0.0,0.0,0.0,0.0
0814,2,0.0,0.0,0.0,0.0
0814,3,0.0,0.0,0.0,0.0
0814,4,0.0,0.0,0.0,0.0
0814,5,5.0,6.0,3.0,4.666666666666667
0814,6,38.0,24.0,24.0,28.666666666666668
0814,7,91.0,71.0,86.0,82.66666666666667
0814,8,150.0,121.0,124.0,131.66666666666666
0814,9,198.0,203.0,111.0,170.66666666666666
0814,10,242.0,250.0,127.0,206.33333333333334
0814,11,265.0,227.0,73.0,188.33333333333334
0814,12,296.0,261.0,99.0,218.66666666666666
0814,13,304.0,235.0,26.0,188.33333333333334
0814,14,286.0,259.0,20.0,188.33333333333334
0814,15,200.0,167.0,19.0,128.66666666666666
0814,16,127.0,176.0,37.0,113.33333333333333
0814,17,89.0,117.0,36.0,80.66666666666667
0814,18,34.0,49.0,19.0,34.0
0814,19,8.0,6.0,4.0,6.0
0814,20,0.0,0.0,0.0,0.0
0814,21,0.0,0.0,0.0,0.0
0814,22,0.0,0.0,0.0,0.0
0814,23,0.0,0.0,0.0,0.0
0814,24,0.0,0.0,0.0,0.0
0815,1,0.0,0.0,0.0,0.0
0815,2,0.0,0.0,0.0,0.0
0815,3,0.0,0.0,0.0,0.0
0815,4,0.0,0.0,0.0,0.0
0815,5,3.0,1.0,2.0,2.0
0815,6,24.0,35.0,21.0,26.666666666666668
0815,7,95.0,55.0,77.0,75.66666666666667
0815,8,120.0,76.0,120.0,105.33333333333333
0815,9,140.0,158.0,202.0,166.66666666666666
0815,10,118.0,78.0,218.0,138.0
0815,11,104.0,133.0,255.0,164.0
0815,12,88.0,129.0,262.0,159.66666666666666
0815,13,74.0,153.0,167.0,131.33333333333334
0815,14,76.0,173.0,179.0,142.66666666666666
0815,15,151.0,160.0,150.0,153.66666666666666
0815,16,122.0,125.0,159.0,135.33333333333334
0815,17,45.0,115.0,113.0,91.0
0815,18,23.0,63.0,59.0,48.333333333333336
0815,19,2.0,15.0,11.0,9.333333333333334
0815,20,0.0,0.0,0.0,0.0
0815,21,0.0,0.0,0.0,0.0
0815,22,0.0,0.0,0.0,0.0
0815,23,0.0,0.0,0.0,0.0
0815,24,0.0,0.0,0.0,0.0
0816,1,0.0,0.0,0.0,0.0
0816,2,0.0,0.0,0.0,0.0
0816,3,0.0,0.0,0.0,0.0
0816,4,0.0,0.0,0.0,0.0
0816,5,3.0,4.0,1.0,2.6666666666666665
0816,6,30.0,46.0,7.0,27.666666666666668
0816,7,85.0,97.0,17.0,66.33333333333333
0816,8,142.0,157.0,30.0,109.66666666666667
0816,9,189.0,202.0,41.0,144.0
0816,10,219.0,250.0,75.0,181.33333333333334
0816,11,214.0,221.0,75.0,170.0
0816,12,209.0,257.0,39.0,168.33333333333334
0816,13,122.0,277.0,96.0,165.0
0816,14,140.0,236.0,36.0,137.33333333333334
0816,15,109.0,178.0,46.0,111.0
0816,16,70.0,128.0,13.0,70.33333333333333
0816,17,99.0,71.0,25.0,65.0
0816,18,34.0,25.0,9.0,22.666666666666668
0816,19,8.0,7.0,13.0,9.333333333333334
0816,20,0.0,0.0,0.0,0.0
0816,21,0.0,0.0,0.0,0.0
0816,22,0.0,0.0,0.0,0.0
0816,23,0.0,0.0,0.0,0.0
0816,24,0.0,0.0,0.0,0.0
0817,1,0.0,0.0,0.0,0.0
0817,2,0.0,0.0,0.0,0.0
0817,3,0.0,0.0,0.0,0.0
0817,4,0.0,0.0,0.0,0.0
0817,5,0.0,1.0,3.0,1.3333333333333333
0817,6,16.0,21.0,37.0,24.666666666666668
0817,7,42.0,50.0,90.0,60.666666666666664
0817,8,47.0,93.0,149.0,96.33333333333333
0817,9,51.0,153.0,193.0,132.33333333333334
0817,10,56.0,158.0,250.0,154.66666666666666
0817,11,101.0,167.0,268.0,178.66666666666666
0817,12,65.0,110.0,273.0,149.33333333333334
0817,13,46.0,116.0,264.0,142.0
0817,14,47.0,73.0,257.0,125.66666666666667
0817,15,72.0,60.0,213.0,115.0
0817,16,64.0,51.0,172.0,95.66666666666667
0817,17,53.0,26.0,109.0,62.666666666666664
0817,18,36.0,12.0,59.0,35.666666666666664
0817,19,10.0,1.0,14.0,8.333333333333334
0817,20,0.0,0.0,0.0,0.0
0817,21,0.0,0.0,0.0,0.0
0817,22,0.0,0.0,0.0,0.0
0817,23,0.0,0.0,0.0,0.0
0817,24,0.0,0.0,0.0,0.0
0818,1,0.0,0.0,0.0,0.0
0818,2,0.0,0.0,0.0,0.0
0818,3,0.0,0.0,0.0,0.0
0818,4,0.0,0.0,0.0,0.0
0818,5,2.0,1.0,1.0,1.3333333333333333
0818,6,27.0,14.0,14.0,18.333333333333332
0818,7,74.0,57.0,49.0,60.0
0818,8,111.0,46.0,111.0,89.33333333333333
0818,9,166.0,146.0,132.0,148.0
0818,10,182.0,215.0,160.0,185.66666666666666
0818,11,206.0,237.0,169.0,204.0
0818,12,170.0,272.0,202.0,214.66666666666666
0818,13,157.0,271.0,146.0,191.33333333333334
0818,14,86.0,249.0,143.0,159.33333333333334
0818,15,125.0,207.0,151.0,161.0
0818,16,166.0,134.0,101.0,133.66666666666666
0818,17,99.0,76.0,80.0,85.0
0818,18,57.0,69.0,39.0,55.0
0818,19,10.0,8.0,7.0,8.333333333333334
0818,20,0.0,0.0,0.0,0.0
0818,21,0.0,0.0,0.0,0.0
0818,22,0.0,0.0,0.0,0.0
0818,23,0.0,0.0,0.0,0.0
0818,24,0.0,0.0,0.0,0.0
0819,1,0.0,0.0,0.0,0.0
0819,2,0.0,0.0,0.0,0.0
0819,3,0.0,0.0,0.0,0.0
0819,4,0.0,0.0,0.0,0.0
0819,5,2.0,0.0,3.0,1.6666666666666667
0819,6,27.0,11.0,30.0,22.666666666666668
0819,7,33.0,51.0,76.0,53.333333333333336
0819,8,68.0,65.0,125.0,86.0
0819,9,105.0,66.0,176.0,115.66666666666667
0819,10,130.0,124.0,219.0,157.66666666666666
0819,11,168.0,161.0,241.0,190.0
0819,12,96.0,95.0,249.0,146.66666666666666
0819,13,128.0,60.0,248.0,145.33333333333334
0819,14,47.0,56.0,226.0,109.66666666666667
0819,15,83.0,157.0,186.0,142.0
0819,16,87.0,150.0,126.0,121.0
0819,17,53.0,83.0,86.0,74.0
0819,18,19.0,51.0,44.0,38.0
0819,19,8.0,7.0,6.0,7.0
0819,20,0.0,0.0,0.0,0.0
0819,21,0.0,0.0,0.0,0.0
0819,22,0.0,0.0,0.0,0.0
0819,23,0.0,0.0,0.0,0.0
0819,24,0.0,0.0,0.0,0.0
0820,1,0.0,0.0,0.0,0.0
0820,2,0.0,0.0,0.0,0.0
0820,3,0.0,0.0,0.0,0.0
0820,4,0.0,0.0,0.0,0.0
0820,5,1.0,2.0,2.0,1.6666666666666667
0820,6,26.0,32.0,26.0,28.0
0820,7,85.0,90.0,72.0,82.33333333333333
0820,8,143.0,149.0,104.0,132.0
0820,9,196.0,201.0,154.0,183.66666666666666
0820,10,235.0,243.0,236.0,238.0
0820,11,234.0,272.0,234.0,246.66666666666666
0820,12,186.0,271.0,129.0,195.33333333333334
0820,13,117.0,248.0,159.0,174.66666666666666
0820,14,145.0,200.0,53.0,132.66666666666666
0820,15,132.0,142.0,49.0,107.66666666666667
0820,16,154.0,115.0,18.0,95.66666666666667
0820,17,81.0,108.0,14.0,67.66666666666667
0820,18,50.0,41.0,2.0,31.0
0820,19,11.0,9.0,0.0,6.666666666666667
0820,20,0.0,0.0,0.0,0.0
0820,21,0.0,0.0,0.0,0.0
0820,22,0.0,0.0,0.0,0.0
0820,23,0.0,0.0,0.0,0.0
0820,24,0.0,0.0,0.0,0.0
0821,1,0.0,0.0,0.0,0.0
0821,2,0.0,0.0,0.0,0.0
0821,3,0.0,0.0,0.0,0.0
0821,4,0.0,0.0,0.0,0.0
0821,5,3.0,1.0,2.0,2.0
0821,6,33.0,23.0,31.0,29.0
0821,7,85.0,61.0,85.0,77.0
0821,8,138.0,120.0,123.0,127.0
0821,9,191.0,186.0,119.0,165.33333333333334
0821,10,184.0,233.0,135.0,184.0
0821,11,161.0,255.0,206.0,207.33333333333334
0821,12,199.0,206.0,202.0,202.33333333333334
0821,13,249.0,287.0,243.0,259.6666666666667
0821,14,150.0,184.0,253.0,195.66666666666666
0821,15,92.0,209.0,151.0,150.66666666666666
0821,16,64.0,175.0,136.0,125.0
0821,17,75.0,110.0,103.0,96.0
0821,18,23.0,51.0,52.0,42.0
0821,19,6.0,8.0,10.0,8.0
0821,20,0.0,0.0,0.0,0.0
0821,21,0.0,0.0,0.0,0.0
0821,22,0.0,0.0,0.0,0.0
0821,23,0.0,0.0,0.0,0.0
0821,24,0.0,0.0,0.0,0.0
0822,1,0.0,0.0,0.0,0.0
0822,2,0.0,0.0,0.0,0.0
0822,3,0.0,0.0,0.0,0.0
0822,4,0.0,0.0,0.0,0.0
0822,5,1.0,1.0,0.0,0.6666666666666666
0822,6,11.0,22.0,12.0,15.0
0822,7,43.0,76.0,76.0,65.0
0822,8,87.0,101.0,98.0,95.33333333333333
0822,9,181.0,121.0,194.0,165.33333333333334
0822,10,180.0,148.0,213.0,180.33333333333334
0822,11,233.0,150.0,106.0,163.0
