Day-Month,Hour,Temperature
01-08,7,2.3000000000000003
01-08,8,2.533333333333333
01-08,9,3.066666666666667
01-08,10,3.6666666666666665
01-08,11,4.1000000000000005
01-08,12,4.499999999999999
01-08,13,4.566666666666666
01-08,14,4.166666666666667
01-08,15,3.8333333333333326
01-08,16,3.7
01-08,17,4.0
01-08,18,4.0
01-08,19,4.0
01-08,20,3.8333333333333335
01-08,21,3.6
01-08,22,3.533333333333333
01-08,23,3.4333333333333336
01-09,0,3.366666666666667
01-09,1,3.0
01-09,2,2.7
01-09,3,2.333333333333333
01-09,4,2.333333333333333
01-09,5,2.2666666666666666
01-09,6,2.1666666666666665
01-09,7,2.1333333333333333
01-09,8,2.6
01-09,9,3.633333333333333
01-09,10,3.9
01-09,11,4.566666666666666
01-09,12,5.333333333333333
01-09,13,4.933333333333333
01-09,14,4.666666666666667
01-09,15,3.8333333333333335
01-09,16,2.9
01-09,17,2.533333333333333
01-09,18,2.433333333333333
01-09,19,2.3000000000000003
01-09,20,1.5333333333333332
01-09,21,1.0666666666666664
01-09,22,0.4333333333333333
01-09,23,0.1999999999999998
01-10,0,0.0999999999999999
01-10,1,0.0666666666666667
01-10,2,-0.2666666666666666
01-10,3,0.1666666666666666
01-10,4,0.4666666666666668
01-10,5,0.1666666666666666
01-10,6,0.5666666666666668
01-10,7,0.4333333333333335
01-10,8,1.0
01-10,9,1.7666666666666666
01-10,10,2.766666666666666
01-10,11,3.733333333333334
01-10,12,4.533333333333333
01-10,13,4.933333333333334
01-10,14,4.166666666666667
01-10,15,3.233333333333333
01-10,16,2.4333333333333336
01-10,17,2.2
01-10,18,1.8
01-10,19,1.7
01-10,20,1.7
01-10,21,1.7666666666666666
01-10,22,1.7666666666666666
01-10,23,1.966666666666667
01-11,0,1.9666666666666668
01-11,1,2.1
01-11,2,2.033333333333333
01-11,3,1.9
01-11,4,1.9
01-11,5,1.366666666666667
01-11,6,1.1333333333333335
01-11,7,1.0000000000000002
01-11,8,1.4000000000000004
01-11,9,2.4333333333333336
01-11,10,3.6
01-11,11,4.433333333333333
01-11,12,5.2
01-11,13,5.5
01-11,14,5.366666666666666
01-11,15,4.9
01-11,16,4.966666666666667
01-11,17,4.666666666666667
01-11,18,4.3
01-11,19,4.333333333333333
01-11,20,4.4
01-11,21,4.4
01-11,22,4.4
01-11,23,5.033333333333333
01-12,0,5.133333333333334
01-12,1,5.0
01-12,2,5.3
01-12,3,5.166666666666667
01-12,4,4.9
01-12,5,4.766666666666667
01-12,6,4.966666666666666
01-12,7,5.5
01-12,8,5.766666666666666
01-12,9,6.333333333333333
01-12,10,6.666666666666667
01-12,11,6.966666666666666
01-12,12,6.966666666666666
01-12,13,6.866666666666667
01-12,14,6.7
01-12,15,6.433333333333334
01-12,16,6.266666666666667
01-12,17,6.199999999999999
01-12,18,6.166666666666667
01-12,19,6.0
01-12,20,5.766666666666667
01-12,21,5.9
01-12,22,5.633333333333334
01-12,23,5.366666666666667
01-13,0,5.166666666666667
01-13,1,5.1000000000000005
01-13,2,5.2
01-13,3,5.133333333333333
01-13,4,5.233333333333333
01-13,5,5.2
01-13,6,5.3
01-13,7,5.566666666666666
01-13,8,5.4
01-13,9,5.633333333333333
01-13,10,5.766666666666667
01-13,11,6.1000000000000005
01-13,12,6.133333333333333
01-13,13,6.1000000000000005
01-13,14,6.033333333333334
01-13,15,5.766666666666667
01-13,16,5.566666666666666
01-13,17,5.366666666666667
01-13,18,5.5
01-13,19,5.5
01-13,20,5.566666666666666
01-13,21,5.466666666666666
01-13,22,5.333333333333333
01-13,23,5.266666666666667
01-14,0,4.8
01-14,1,4.6
01-14,2,4.166666666666667
01-14,3,3.9333333333333336
01-14,4,3.9666666666666655
01-14,5,4.166666666666667
01-14,6,4.133333333333334
01-14,7,4.133333333333334
01-14,8,4.533333333333333
01-14,9,5.033333333333333
01-14,10,5.5
01-14,11,6.133333333333333
01-14,12,6.3
01-14,13,6.633333333333333
01-14,14,6.533333333333334
01-14,15,6.5
01-14,16,6.5
01-14,17,6.733333333333333
01-14,18,6.466666666666666
01-14,19,5.233333333333333
01-14,20,5.266666666666667
01-14,21,4.999999999999999
01-14,22,4.966666666666667
01-14,23,4.566666666666666
01-15,0,4.633333333333334
01-15,1,4.466666666666667
01-15,2,4.133333333333334
01-15,3,4.033333333333333
01-15,4,3.8
01-15,5,3.433333333333333
01-15,6,3.1666666666666665
01-15,7,3.266666666666667
01-15,8,3.5
01-15,9,3.766666666666667
01-15,10,4.5
01-15,11,4.0
01-15,12,3.5
01-15,13,3.8
01-15,14,3.9333333333333336
01-15,15,3.633333333333333
01-15,16,3.333333333333333
01-15,17,3.1333333333333333
01-15,18,2.6666666666666665
01-15,19,2.166666666666667
01-15,20,2.033333333333333
01-15,21,2.1333333333333333
01-15,22,2.333333333333333
01-15,23,2.0333333333333337
01-16,0,2.0
01-16,1,2.0
01-16,2,1.9
01-16,3,1.9666666666666668
01-16,4,2.2
01-16,5,2.4
01-16,6,2.566666666666667
01-16,7,3.0
01-16,8,3.5666666666666664
01-16,9,3.8
01-16,10,4.033333333333333
01-16,11,4.4
01-16,12,4.766666666666667
01-16,13,4.966666666666667
01-16,14,4.6000000000000005
01-16,15,4.4
01-16,16,4.066666666666666
01-16,17,3.8
01-16,18,3.9
01-16,19,3.5
01-16,20,3.466666666666667
01-16,21,3.3000000000000003
01-16,22,3.466666666666667
01-16,23,3.1666666666666665
01-17,0,2.433333333333333
01-17,1,2.1
01-17,2,1.5333333333333332
01-17,3,1.3
01-17,4,1.0
01-17,5,0.9333333333333332
01-17,6,0.9333333333333332
01-17,7,1.366666666666667
01-17,8,1.6333333333333335
01-17,9,2.4
01-17,10,2.9
01-17,11,3.766666666666666
01-17,12,4.2
01-17,13,4.266666666666667
01-17,14,4.066666666666666
01-17,15,3.5
01-17,16,2.833333333333333
01-17,17,2.1
01-17,18,2.1333333333333333
01-17,19,1.633333333333333
01-17,20,1.3
01-17,21,1.1666666666666667
01-17,22,0.6666666666666665
01-17,23,-0.2666666666666666
01-18,0,-1.0666666666666669
01-18,1,-1.9333333333333331
01-18,2,-2.2333333333333334
01-18,3,-2.0333333333333337
01-18,4,-1.3
01-18,5,-1.3666666666666665
01-18,6,-1.2666666666666666
01-18,7,-0.9666666666666668
01-18,8,0.8000000000000002
01-18,9,2.6
01-18,10,3.233333333333333
01-18,11,3.766666666666667
01-18,12,4.433333333333334
01-18,13,4.633333333333334
01-18,14,4.5
01-18,15,3.466666666666667
01-18,16,2.433333333333333
01-18,17,1.7666666666666666
01-18,18,1.5333333333333332
01-18,19,1.3666666666666665
01-18,20,1.3666666666666665
01-18,21,1.2333333333333334
01-18,22,1.3666666666666665
01-18,23,1.4666666666666668
01-19,0,1.2666666666666666
01-19,1,0.7666666666666666
01-19,2,0.8333333333333334
01-19,3,0.4000000000000001
01-19,4,0.7666666666666667
01-19,5,0.6333333333333333
01-19,6,1.7333333333333334
01-19,7,1.9
01-19,8,2.433333333333333
01-19,9,3.2999999999999994
01-19,10,4.433333333333334
01-19,11,5.033333333333333
01-19,12,5.266666666666667
01-19,13,5.266666666666667
01-19,14,4.933333333333334
01-19,15,4.166666666666667
01-19,16,3.733333333333333
01-19,17,2.8000000000000003
01-19,18,3.266666666666667
01-19,19,2.833333333333333
01-19,20,2.5
01-19,21,2.033333333333333
01-19,22,2.0
01-19,23,1.9666666666666668
01-20,0,1.6333333333333335
01-20,1,1.5666666666666664
01-20,2,1.1333333333333335
01-20,3,1.2
01-20,4,1.1333333333333333
01-20,5,1.2333333333333334
01-20,6,1.1666666666666667
01-20,7,0.9666666666666668
01-20,8,1.3333333333333333
01-20,9,1.7666666666666668
01-20,10,1.8333333333333333
01-20,11,2.3666666666666667
01-20,12,2.3000000000000003
01-20,13,1.9666666666666668
01-20,14,2.066666666666667
01-20,15,1.8333333333333333
01-20,16,1.1333333333333335
01-20,17,1.1
01-20,18,0.9666666666666668
01-20,19,0.5
01-20,20,0.3
01-20,21,0.1333333333333333
01-20,22,-0.7666666666666666
01-20,23,-0.5333333333333333
01-21,0,-0.4000000000000001
01-21,1,-0.7666666666666666
01-21,2,-0.8333333333333334
01-21,3,-0.8333333333333335
01-21,4,-0.6666666666666669
01-21,5,0.0666666666666667
01-21,6,0.3666666666666667
01-21,7,0.0999999999999999
01-21,8,1.1333333333333335
01-21,9,2.2
01-21,10,2.8666666666666667
01-21,11,3.466666666666667
01-21,12,3.633333333333333
01-21,13,3.766666666666667
01-21,14,3.533333333333333
01-21,15,3.4
01-21,16,3.466666666666667
01-21,17,3.5
01-21,18,3.333333333333333
01-21,19,3.333333333333333
01-21,20,3.6666666666666665
01-21,21,3.8333333333333335
01-21,22,4.0
01-21,23,4.233333333333333
01-22,0,4.533333333333333
01-22,1,4.6000000000000005
01-22,2,4.933333333333333
01-22,3,5.233333333333333
01-22,4,5.366666666666667
01-22,5,5.8
01-22,6,6.033333333333334
01-22,7,6.033333333333334
01-22,8,5.8
01-22,9,5.7
01-22,10,6.0
01-22,11,6.3
01-22,12,6.433333333333333
01-22,13,6.333333333333333
01-22,14,5.966666666666666
01-22,15,5.633333333333333
01-22,16,5.3
01-22,17,5.233333333333333
01-22,18,5.033333333333333
01-22,19,5.133333333333334
01-22,20,4.466666666666666
01-22,21,5.033333333333333
01-22,22,5.133333333333334
01-22,23,5.133333333333334
01-23,0,5.166666666666667
01-23,1,5.0
01-23,2,4.866666666666666
01-23,3,4.8
01-23,4,4.733333333333333
01-23,5,4.433333333333334
01-23,6,4.433333333333334
01-23,7,4.266666666666667
01-23,8,4.633333333333334
01-23,9,5.2
01-23,10,5.666666666666667
01-23,11,6.266666666666667
01-23,12,6.366666666666667
01-23,13,6.5
01-23,14,6.333333333333333
01-23,15,6.0
01-23,16,5.7
01-23,17,5.7
01-23,18,6.033333333333334
01-23,19,6.3
01-23,20,6.633333333333333
01-23,21,7.066666666666666
01-23,22,7.233333333333333
01-23,23,7.333333333333333
01-24,0,6.766666666666667
01-24,1,6.933333333333334
01-24,2,6.866666666666666
01-24,3,6.433333333333334
01-24,4,6.066666666666666
